Frame Rate:,30.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
40,00:00:01.333,1.681358024691358,2.038179012345679,1.3871296296296296,1.6187654320987654
41,00:00:01.367,1.496738683127572,2.01787037037037,1.0701234567901234,1.4022222222222223
42,00:00:01.400,1.5344958847736627,1.9037654320987654,1.272716049382716,1.4270061728395063
43,00:00:01.433,1.6419753086419753,1.9174382716049383,1.4172222222222222,1.5912654320987654
44,00:00:01.467,1.0081378600823045,1.2486111111111111,0.7904012345679012,0.9854012345679012
45,00:00:01.500,1.306440329218107,1.4880864197530863,1.1057098765432098,1.3255246913580248
46,00:00:01.533,1.0414814814814815,1.1649691358024692,0.8355246913580247,1.1239506172839506
47,00:00:01.567,1.1531584362139917,1.360895061728395,0.9791049382716049,1.1194753086419753
48,00:00:01.600,1.523374485596708,1.601141975308642,1.3546296296296296,1.6143518518518518
49,00:00:01.633,0.7339917695473251,0.8702777777777778,0.5564197530864198,0.7752777777777777
50,00:00:01.667,1.408261316872428,1.609074074074074,1.215462962962963,1.4002469135802469
51,00:00:01.700,1.3681069958847736,1.630216049382716,1.1045987654320988,1.3695061728395062
52,00:00:01.733,1.0824999999999998,1.172037037037037,1.035216049382716,1.040246913580247
53,00:00:01.767,1.7245164609053498,2.0253395061728394,1.4667592592592593,1.6814506172839505
54,00:00:01.800,1.1577469135802467,1.3861728395061728,0.9326543209876543,1.1544135802469135
55,00:00:01.833,1.31391975308642,1.5510185185185186,1.0984567901234568,1.2922839506172838
56,00:00:01.867,1.5437139917695475,1.8267283950617283,1.2166666666666666,1.5877469135802469
57,00:00:01.900,1.1945884773662552,1.4905864197530865,0.9637654320987654,1.1294135802469136
58,00:00:01.933,1.2991255144032923,1.5316975308641976,1.1042901234567901,1.261388888888889
59,00:00:01.967,0.9579732510288066,1.1937037037037037,0.6653395061728395,1.0148765432098765
60,00:00:02.000,4.134619341563786,5.964320987654321,2.0628086419753084,4.376728395061728
61,00:00:02.033,1.317716049382716,1.5553395061728394,1.030246913580247,1.3675617283950616
62,00:00:02.067,0.9667901234567902,1.2126851851851852,0.753858024691358,0.9338271604938272
63,00:00:02.100,1.1935905349794238,1.329783950617284,1.028827160493827,1.2221604938271604
64,00:00:02.133,1.0123251028806584,1.2645679012345679,0.7450925925925926,1.0273148148148148
65,00:00:02.167,1.4996810699588476,1.8375925925925927,1.2353703703703705,1.4260802469135803
66,00:00:02.200,1.9034259259259259,2.208950617283951,1.6805555555555556,1.8207716049382716
67,00:00:02.233,1.1199176954732508,1.327037037037037,0.8912345679012346,1.1414814814814815
68,00:00:02.267,2.1437345679012347,2.4003395061728394,1.9193827160493828,2.1114814814814813
69,00:00:02.300,1.9594444444444445,2.457901234567901,1.4706481481481481,1.949783950617284
70,00:00:02.333,1.4963991769547327,1.747716049382716,1.3093827160493827,1.4320987654320987
71,00:00:02.367,1.8769341563786008,2.1418827160493827,1.5979320987654322,1.8909876543209876
72,00:00:02.400,1.2413065843621398,1.5331172839506173,0.9313888888888889,1.2594135802469135
73,00:00:02.433,1.5758436213991767,1.7556172839506172,1.4704012345679012,1.5015123456790123
74,00:00:02.467,1.6145781893004116,1.9819444444444445,1.2621913580246913,1.5995987654320987
75,00:00:02.500,3.550967078189301,4.339814814814815,3.350493827160494,2.9625925925925927
76,00:00:02.533,0.9890946502057613,1.2434876543209876,0.7143827160493827,1.0094135802469135
77,00:00:02.567,1.3515329218106995,1.6987037037037036,1.0131172839506173,1.3427777777777778
78,00:00:02.600,0.7934156378600822,1.006574074074074,0.5380246913580247,0.8356481481481481
79,00:00:02.633,1.2278909465020578,1.4991666666666668,0.9889506172839506,1.1955555555555555
80,00:00:02.667,1.0950925925925927,1.3009876543209877,0.8541358024691358,1.1301543209876543
81,00:00:02.700,0.9370267489711934,1.0983641975308642,0.7775,0.9352160493827161
82,00:00:02.733,0.9674279835390948,1.113395061728395,0.7765432098765432,1.0123456790123457
83,00:00:02.767,0.7970987654320988,1.0685802469135803,0.5458333333333333,0.7768827160493827
84,00:00:02.800,0.8662860082304528,0.9157098765432099,0.7515432098765432,0.931604938271605
85,00:00:02.833,0.8406069958847736,1.014104938271605,0.6937037037037037,0.8140123456790124
86,00:00:02.867,0.707551440329218,0.8828086419753086,0.5465740740740741,0.6932716049382716
87,00:00:02.900,0.9831893004115226,1.2626851851851852,0.7582716049382716,0.9286111111111112
88,00:00:02.933,0.8763065843621399,1.092932098765432,0.6615432098765432,0.8744444444444445
89,00:00:02.967,0.9632716049382717,1.2210802469135802,0.7538888888888889,0.9148456790123457
90,00:00:03.000,4.249290123456791,6.464783950617284,2.013240740740741,4.269845679012346
91,00:00:03.033,0.8427263374485597,1.1342592592592593,0.5094444444444445,0.8844753086419753
92,00:00:03.067,1.0350617283950616,1.2749074074074074,0.7802469135802469,1.0500308641975309
93,00:00:03.100,0.9206995884773663,1.1598456790123457,0.6455555555555555,0.9566975308641975
94,00:00:03.133,0.9218004115226338,1.1691358024691358,0.6464197530864197,0.9498456790123457
95,00:00:03.167,0.8813477366255144,1.0439197530864197,0.6470987654320988,0.9530246913580247
96,00:00:03.200,0.6565534979423868,0.8169444444444445,0.45685185185185184,0.6958641975308641
97,00:00:03.233,0.8227777777777777,0.975462962962963,0.6459567901234567,0.8469135802469135
98,00:00:03.267,0.776491769547325,0.9478395061728395,0.5672222222222222,0.8144135802469136
99,00:00:03.300,0.7592695473251029,0.8662037037037037,0.5901543209876543,0.8214506172839506
100,00:00:03.333,0.8801131687242799,1.037037037037037,0.6871913580246913,0.9161111111111111
101,00:00:03.367,0.9636625514403292,1.334753086419753,0.6625617283950618,0.8936728395061728
102,00:00:03.400,1.0920473251028806,1.3323148148148147,0.8818518518518519,1.0619753086419752
103,00:00:03.433,0.9648456790123457,1.301635802469136,0.6982407407407407,0.8946604938271605
104,00:00:03.467,1.0283127572016462,1.2945679012345679,0.7906172839506173,0.9997530864197531
105,00:00:03.500,1.3763991769547326,1.7734876543209876,0.9607407407407408,1.3949691358024692
106,00:00:03.533,0.6670267489711934,0.8356172839506173,0.5512654320987654,0.6141975308641975
107,00:00:03.567,0.7442283950617284,0.8514506172839507,0.6338888888888888,0.7473456790123457
108,00:00:03.600,0.6275720164609053,0.7880246913580247,0.43459876543209874,0.6600925925925926
109,00:00:03.633,0.5437345679012346,0.6346604938271605,0.38904320987654323,0.6075
110,00:00:03.667,0.601656378600823,0.7754320987654321,0.42006172839506173,0.6094753086419753
111,00:00:03.700,0.5515740740740741,0.6425925925925926,0.4028703703703704,0.6092592592592593
112,00:00:03.733,0.47344650205761313,0.4711111111111111,0.3762962962962963,0.572932098765432
113,00:00:03.767,0.5389300411522634,0.5944753086419753,0.44675925925925924,0.5755555555555556
114,00:00:03.800,0.7558024691358024,0.9128703703703703,0.5343827160493827,0.8201543209876543
115,00:00:03.833,0.6204218106995885,0.697037037037037,0.493179012345679,0.6710493827160494
116,00:00:03.867,0.8615432098765431,0.9117283950617284,0.7412345679012345,0.9316666666666666
117,00:00:03.900,0.11874485596707818,0.14194444444444446,0.105,0.10929012345679012
118,00:00:03.933,2.6134773662551436,3.1369135802469135,2.41858024691358,2.2849382716049385
119,00:00:03.967,0.813940329218107,0.8850308641975309,0.6644753086419753,0.8923148148148148
120,00:00:04.000,4.3186316872427986,6.544135802469135,2.1191666666666666,4.292592592592593
121,00:00:04.033,0.8797942386831276,1.1570987654320988,0.5539197530864197,0.9283641975308642
122,00:00:04.067,1.313528806584362,1.5835802469135802,1.0393518518518519,1.3176543209876543
123,00:00:04.100,1.0329423868312757,1.1587654320987655,0.839783950617284,1.1002777777777777
124,00:00:04.133,0.925761316872428,1.070432098765432,0.7924382716049383,0.9144135802469135
125,00:00:04.167,1.0676954732510289,1.3043827160493826,0.7797222222222222,1.1189814814814816
126,00:00:04.200,0.829320987654321,1.069753086419753,0.5618827160493827,0.8563271604938272
127,00:00:04.233,0.9742592592592593,1.1869135802469135,0.7585493827160494,0.9773148148148149
128,00:00:04.267,0.8440946502057614,1.0035185185185185,0.6933641975308642,0.8354012345679013
129,00:00:04.300,0.741604938271605,0.9393518518518519,0.5729938271604939,0.7124691358024692
130,00:00:04.333,0.9544958847736624,1.1275308641975308,0.7828703703703703,0.9530864197530864
131,00:00:04.367,0.843261316872428,1.0141666666666667,0.6382098765432099,0.8774074074074074
132,00:00:04.400,0.9891563786008231,1.2972222222222223,0.7479012345679013,0.9223456790123457
133,00:00:04.433,0.9242695473251029,1.0712345679012345,0.7530246913580247,0.9485493827160494
134,00:00:04.467,0.7387345679012345,0.999537037037037,0.48228395061728396,0.7343827160493828
135,00:00:04.500,0.8657818930041152,1.0150617283950618,0.6975617283950617,0.8847222222222222
136,00:00:04.533,0.812582304526749,1.0023765432098766,0.6101543209876543,0.8252160493827161
137,00:00:04.567,0.7614094650205762,0.8848765432098765,0.6076234567901234,0.7917283950617284
138,00:00:04.600,0.8314711934156378,1.0103395061728395,0.6286728395061728,0.8554012345679012
139,00:00:04.633,0.6015432098765433,0.6998456790123457,0.4502777777777778,0.6545061728395062
140,00:00:04.667,0.7781378600823046,0.8779012345679013,0.6413271604938272,0.8151851851851852
141,00:00:04.700,0.7049074074074074,0.7954320987654321,0.549320987654321,0.7699691358024692
142,00:00:04.733,0.7684156378600823,0.8946604938271605,0.600246913580247,0.8103395061728395
143,00:00:04.767,0.8034876543209876,0.8545061728395061,0.692283950617284,0.8636728395061728
144,00:00:04.800,0.9310905349794237,1.2154938271604938,0.6567901234567901,0.9209876543209876
145,00:00:04.833,1.0452674897119343,1.2751234567901235,0.8620679012345679,0.9986111111111111
146,00:00:04.867,0.9119238683127572,1.1205864197530864,0.7007407407407408,0.9144444444444444
147,00:00:04.900,1.0080761316872429,1.2278086419753087,0.8121604938271605,0.9842592592592593
148,00:00:04.933,1.3593312757201648,1.771604938271605,0.9344444444444444,1.3719444444444444
149,00:00:04.967,0.641574074074074,0.783179012345679,0.5572222222222222,0.584320987654321
150,00:00:05.000,4.071687242798354,6.164074074074074,1.9172222222222222,4.133765432098765
151,00:00:05.033,0.5568415637860081,0.6321913580246914,0.42006172839506173,0.6182716049382716
152,00:00:05.067,0.6195370370370371,0.8091049382716049,0.39589506172839506,0.6536111111111111
153,00:00:05.100,0.5706172839506173,0.6740432098765432,0.41845679012345677,0.6193518518518518
154,00:00:05.133,0.6479629629629629,0.8493518518518518,0.4028395061728395,0.6916975308641975
155,00:00:05.167,0.5875308641975309,0.7562037037037037,0.38861111111111113,0.6177777777777778
156,00:00:05.200,0.6815637860082305,0.9186111111111112,0.4690740740740741,0.6570061728395061
157,00:00:05.233,0.8302674897119342,1.1504938271604939,0.5114506172839506,0.828858024691358
158,00:00:05.267,0.6164094650205761,0.6662962962962963,0.4966358024691358,0.6862962962962963
159,00:00:05.300,1.031141975308642,1.3124382716049383,0.7367901234567901,1.0441975308641975
160,00:00:05.333,0.07150205761316873,0.06271604938271605,0.07348765432098765,0.07830246913580247
161,00:00:05.367,5.868158436213991,7.1782716049382715,6.230586419753086,4.195617283950617
162,00:00:05.400,1.1632304526748973,1.4492283950617284,0.8523148148148149,1.1881481481481482
163,00:00:05.433,0.7957716049382716,0.988858024691358,0.5737345679012346,0.8247222222222222
164,00:00:05.467,1.1933641975308642,1.3756481481481482,0.9718827160493827,1.2325617283950616
165,00:00:05.500,0.9333230452674898,1.1574074074074074,0.6839197530864197,0.9586419753086419
166,00:00:05.533,0.8681790123456791,1.0112654320987655,0.6901234567901234,0.9031481481481481
167,00:00:05.567,0.955761316872428,1.130216049382716,0.7586111111111111,0.9784567901234568
168,00:00:05.600,0.701275720164609,0.8486419753086419,0.5139197530864198,0.7412654320987654
169,00:00:05.633,0.9387345679012347,1.1098456790123457,0.7868827160493828,0.9194753086419754
170,00:00:05.667,1.0341358024691358,1.3237037037037036,0.7802777777777777,0.9984259259259259
171,00:00:05.700,0.7637345679012345,0.8462037037037037,0.6876851851851852,0.7573148148148148
172,00:00:05.733,0.9915534979423869,1.1467283950617284,0.8546913580246913,0.9732407407407407
173,00:00:05.767,0.8250720164609054,1.0003086419753087,0.6382407407407408,0.8366666666666667
174,00:00:05.800,1.000812757201646,1.2275617283950617,0.8437962962962963,0.9310802469135803
175,00:00:05.833,0.8902572016460906,1.0682716049382717,0.7162962962962963,0.8862037037037037
176,00:00:05.867,0.8230658436213991,1.002716049382716,0.6622530864197531,0.8042283950617284
177,00:00:05.900,0.7770061728395062,0.9844444444444445,0.5833950617283951,0.763179012345679
178,00:00:05.933,0.677880658436214,0.894537037037037,0.43398148148148147,0.7051234567901234
179,00:00:05.967,0.751388888888889,0.9019444444444444,0.5695679012345679,0.7826543209876543
180,00:00:06.000,3.979763374485597,5.984598765432099,1.8389506172839507,4.1157407407407405
181,00:00:06.033,1.0399897119341563,1.3471604938271604,0.7142592592592593,1.0585493827160495
182,00:00:06.067,0.7585390946502057,1.0194753086419752,0.45537037037037037,0.8007716049382716
183,00:00:06.100,0.622037037037037,0.7470987654320987,0.4491358024691358,0.6698765432098766
184,00:00:06.133,0.7181995884773662,0.8634567901234568,0.49126543209876544,0.7998765432098766
185,00:00:06.167,0.7215534979423869,0.9447530864197531,0.4726851851851852,0.7472222222222222
186,00:00:06.200,0.991141975308642,1.2708333333333333,0.6952160493827161,1.0073765432098765
187,00:00:06.233,0.7771913580246913,0.9722222222222222,0.5138271604938272,0.8455246913580247
188,00:00:06.267,0.7713991769547325,0.8849074074074074,0.5790432098765432,0.850246913580247
189,00:00:06.300,0.8366769547325102,0.9946913580246913,0.6353395061728395,0.88
190,00:00:06.333,0.7063168724279837,0.8523456790123457,0.506141975308642,0.760462962962963
191,00:00:06.367,1.1523559670781893,1.4566975308641976,0.7645987654320988,1.2357716049382717
192,00:00:06.400,0.5015123456790124,0.6250617283950617,0.36666666666666664,0.5128086419753086
193,00:00:06.433,0.47182098765432107,0.5219444444444444,0.3907716049382716,0.5027469135802469
194,00:00:06.467,0.6832613168724281,0.8433641975308642,0.46089506172839506,0.7455246913580247
195,00:00:06.500,0.405679012345679,0.49148148148148146,0.2987037037037037,0.42685185185185187
196,00:00:06.533,0.5149074074074075,0.5992283950617284,0.4070679012345679,0.538425925925926
197,00:00:06.567,0.610246913580247,0.8545679012345679,0.38515432098765434,0.5910185185185185
198,00:00:06.600,0.5118106995884774,0.6227469135802469,0.39783950617283953,0.5148456790123457
199,00:00:06.633,0.5817592592592592,0.6666975308641976,0.46064814814814814,0.6179320987654321
200,00:00:06.667,0.6175308641975309,0.7601851851851852,0.453641975308642,0.6387654320987655
201,00:00:06.700,0.5129218106995884,0.595216049382716,0.40746913580246913,0.5360802469135802
202,00:00:06.733,0.5723456790123457,0.6248765432098765,0.4785493827160494,0.6136111111111111
203,00:00:06.767,0.5989917695473251,0.7331790123456791,0.43799382716049384,0.6258024691358025
204,00:00:06.800,0.5318621399176955,0.6534567901234568,0.38185185185185183,0.5602777777777778
205,00:00:06.833,0.5354526748971193,0.6982098765432099,0.36592592592592593,0.5422222222222223
206,00:00:06.867,0.471985596707819,0.565679012345679,0.33080246913580247,0.5194753086419753
207,00:00:06.900,0.6494547325102881,0.7494444444444445,0.5273456790123456,0.6715740740740741
208,00:00:06.933,0.7828600823045267,0.9326851851851852,0.6133641975308642,0.8025308641975308
209,00:00:06.967,0.9492798353909464,1.1088888888888888,0.7704320987654321,0.9685185185185186
210,00:00:07.000,4.165895061728396,6.23429012345679,2.1085185185185185,4.154876543209877
211,00:00:07.033,0.8607818930041152,1.045462962962963,0.6603703703703704,0.8765123456790124
212,00:00:07.067,1.4114917695473252,1.6117592592592593,1.2283641975308641,1.3943518518518518
213,00:00:07.100,0.7805144032921811,0.9654012345679013,0.6034259259259259,0.7727160493827161
214,00:00:07.133,1.3166769547325103,1.5410802469135803,1.1229012345679013,1.2860493827160493
215,00:00:07.167,0.11260288065843622,0.12882716049382717,0.09262345679012346,0.11635802469135803
